id,title,description,link,image_link,additional_image_link,availability,price,sale_price,brand,gtin,mpn,condition,google_product_category,product_type,item_group_id,color,size,material,quantity
MT-BACK-0022,Signature Anti-Theft Backpack,"The Signature Anti-Theft Backpack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0022,/mock-catalog/images/meridian-travel/backpacks-2.png,,in_stock,168.10 USD,,Meridian Journey,,MT-BACK-0022,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-004,,,Recycled Nylon,22
MT-BACK-0023,Coastal Travel Backpack,"The Coastal Travel Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0023,/mock-catalog/images/meridian-travel/backpacks-3.png,,in_stock,127.41 USD,104.86 USD,Meridian,,MT-BACK-0023,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-004,,,Waxed Canvas,33
MT-BACK-0024,Modern Convertible Pack,"The Modern Convertible Pack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0024,/mock-catalog/images/meridian-travel/backpacks-4.png,,in_stock,77.75 USD,,Meridian Journey,,MT-BACK-0024,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-005,,,Waxed Canvas,85
MT-BACK-0025,Essential Convertible Pack,"The Essential Convertible Pack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0025,/mock-catalog/images/meridian-travel/backpacks-5.png,,in_stock,187.61 USD,154.78 USD,Meridian Carry,,MT-BACK-0025,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-005,,,Recycled Nylon,62
MT-BACK-0026,Alpine Daypack,"The Alpine Daypack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0026,/mock-catalog/images/meridian-travel/backpacks-1.png,,in_stock,169.46 USD,,Meridian Journey,,MT-BACK-0026,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-006,,,Recycled Nylon,28
MT-BACK-0027,Luxe Travel Backpack,"The Luxe Travel Backpack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0027,/mock-catalog/images/meridian-travel/backpacks-2.png,,in_stock,144.83 USD,,Meridian Carry,,MT-BACK-0027,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-006,,,Recycled Nylon,150
MT-BACK-0028,Everyday Travel Backpack,"The Everyday Travel Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0028,/mock-catalog/images/meridian-travel/backpacks-3.png,,in_stock,164.94 USD,,Meridian Journey,,MT-BACK-0028,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-007,,,Waxed Canvas,222
MT-BACK-0029,Premium Anti-Theft Backpack,"The Premium Anti-Theft Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0029,/mock-catalog/images/meridian-travel/backpacks-4.png,,in_stock,131.03 USD,,Meridian,,MT-BACK-0029,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-007,,,Waxed Canvas,33
MT-BACK-0030,Coastal Anti-Theft Backpack,"The Coastal Anti-Theft Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute.",https://meridian-travel.example.com/products/mt-back-0030,/mock-catalog/images/meridian-travel/backpacks-5.png,,in_stock,137.87 USD,,Meridian Carry,,MT-BACK-0030,new,Luggage & Bags > Backpacks,Bags > Backpacks,MT-BACK-GRP-008,,,Waxed Canvas,210
MT-PACK-0031,Alpine Toiletry Roll,"The Alpine Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0031,/mock-catalog/images/meridian-travel/packing-1.png,,in_stock,23.67 USD,,Meridian,,MT-PACK-0031,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-001,,,Ripstop Nylon,134
MT-PACK-0032,Modern Compression Cubes,"The Modern Compression Cubes from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0032,/mock-catalog/images/meridian-travel/packing-2.png,,in_stock,46.62 USD,,Meridian Carry,,MT-PACK-0032,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-001,,,Ripstop Nylon,135
MT-PACK-0033,Trail Compression Cubes,"The Trail Compression Cubes from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0033,/mock-catalog/images/meridian-travel/packing-3.png,,in_stock,35.57 USD,,Meridian Journey,,MT-PACK-0033,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-002,,,Ripstop Nylon,216
MT-PACK-0034,Urban Toiletry Roll,"The Urban Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0034,/mock-catalog/images/meridian-travel/packing-4.png,,in_stock,47.37 USD,42.51 USD,Meridian Journey,,MT-PACK-0034,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-002,,,Ripstop Nylon,115
MT-PACK-0035,Classic Toiletry Roll,"The Classic Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0035,/mock-catalog/images/meridian-travel/packing-5.png,,in_stock,15.22 USD,,Meridian Journey,,MT-PACK-0035,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-003,,,Ripstop Nylon,122
MT-PACK-0036,Rugged Packing Cube Set,"The Rugged Packing Cube Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0036,/mock-catalog/images/meridian-travel/packing-1.png,,in_stock,42.28 USD,,Meridian Carry,,MT-PACK-0036,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-003,,,Ripstop Nylon,143
MT-PACK-0037,Alpine Shoe Bag Set,"The Alpine Shoe Bag Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0037,/mock-catalog/images/meridian-travel/packing-2.png,,in_stock,45.19 USD,,Meridian,,MT-PACK-0037,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-004,,,Ripstop Nylon,174
MT-PACK-0038,Urban Packing Cube Set,"The Urban Packing Cube Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0038,/mock-catalog/images/meridian-travel/packing-3.png,,in_stock,25.27 USD,,Meridian Journey,,MT-PACK-0038,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-004,,,Ripstop Nylon,162
MT-PACK-0039,Heritage Packing Cube Set,"The Heritage Packing Cube Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0039,/mock-catalog/images/meridian-travel/packing-4.png,,in_stock,64.55 USD,52.07 USD,Meridian Carry,,MT-PACK-0039,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-005,,,Ripstop Nylon,29
MT-PACK-0040,Classic Shoe Bag Set,"The Classic Shoe Bag Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0040,/mock-catalog/images/meridian-travel/packing-5.png,,in_stock,23.66 USD,,Meridian Journey,,MT-PACK-0040,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-005,,,Ripstop Nylon,142
MT-PACK-0041,Everyday Compression Cubes,"The Everyday Compression Cubes from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0041,/mock-catalog/images/meridian-travel/packing-1.png,,in_stock,65.79 USD,,Meridian Journey,,MT-PACK-0041,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-006,,,Ripstop Nylon,35
MT-PACK-0042,Trail Toiletry Roll,"The Trail Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0042,/mock-catalog/images/meridian-travel/packing-2.png,,in_stock,34.47 USD,,Meridian Journey,,MT-PACK-0042,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-006,,,Ripstop Nylon,79
MT-PACK-0043,Featherlight Shoe Bag Set,"The Featherlight Shoe Bag Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0043,/mock-catalog/images/meridian-travel/packing-3.png,,in_stock,17.89 USD,,Meridian Carry,,MT-PACK-0043,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-007,,,Ripstop Nylon,176
MT-PACK-0044,Pro Packing Cube Set,"The Pro Packing Cube Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0044,/mock-catalog/images/meridian-travel/packing-4.png,,in_stock,20.78 USD,,Meridian Carry,,MT-PACK-0044,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-007,,,Ripstop Nylon,184
MT-PACK-0045,Luxe Packing Cube Set,"The Luxe Packing Cube Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find.",https://meridian-travel.example.com/products/mt-pack-0045,/mock-catalog/images/meridian-travel/packing-5.png,,in_stock,46.38 USD,,Meridian Journey,,MT-PACK-0045,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,MT-PACK-GRP-008,,,Ripstop Nylon,107
MT-BOTT-0046,Studio Collapsible Bottle,"The Studio Collapsible Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0046,/mock-catalog/images/meridian-travel/bottles-1.png,,in_stock,34.44 USD,26.04 USD,Meridian Carry,,MT-BOTT-0046,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-001,,,Stainless Steel,201
MT-BOTT-0047,Featherlight Insulated Bottle,"The Featherlight Insulated Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0047,/mock-catalog/images/meridian-travel/bottles-2.png,,in_stock,42.84 USD,,Meridian Carry,,MT-BOTT-0047,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-001,,,BPA-Free Plastic,153
MT-BOTT-0048,Modern Collapsible Bottle,"The Modern Collapsible Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0048,/mock-catalog/images/meridian-travel/bottles-3.png,,in_stock,46.47 USD,,Meridian Carry,,MT-BOTT-0048,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-002,,,Stainless Steel,127
MT-BOTT-0049,Featherlight Collapsible Bottle,"The Featherlight Collapsible Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0049,/mock-catalog/images/meridian-travel/bottles-4.png,,in_stock,34.25 USD,29.97 USD,Meridian Journey,,MT-BOTT-0049,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-002,,,BPA-Free Plastic,112
MT-BOTT-0050,Rugged Collapsible Bottle,"The Rugged Collapsible Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0050,/mock-catalog/images/meridian-travel/bottles-5.png,,in_stock,22.88 USD,,Meridian Journey,,MT-BOTT-0050,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-003,,,Stainless Steel,138
MT-BOTT-0051,Rugged Insulated Bottle,"The Rugged Insulated Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0051,/mock-catalog/images/meridian-travel/bottles-1.png,,in_stock,47.05 USD,,Meridian Carry,,MT-BOTT-0051,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-003,,,Stainless Steel,177
MT-BOTT-0052,Everyday Insulated Bottle,"The Everyday Insulated Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0052,/mock-catalog/images/meridian-travel/bottles-2.png,,in_stock,38.37 USD,,Meridian Carry,,MT-BOTT-0052,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-004,,,BPA-Free Plastic,38
MT-BOTT-0053,Nova Filtered Bottle,"The Nova Filtered Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0053,/mock-catalog/images/meridian-travel/bottles-3.png,,in_stock,26.92 USD,20.57 USD,Meridian Carry,,MT-BOTT-0053,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-004,,,BPA-Free Plastic,9
MT-BOTT-0054,Luxe Collapsible Bottle,"The Luxe Collapsible Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0054,/mock-catalog/images/meridian-travel/bottles-4.png,,in_stock,45.04 USD,,Meridian Carry,,MT-BOTT-0054,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-005,,,BPA-Free Plastic,45
MT-BOTT-0055,Alpine Insulated Bottle,"The Alpine Insulated Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0055,/mock-catalog/images/meridian-travel/bottles-5.png,,in_stock,43.54 USD,,Meridian Journey,,MT-BOTT-0055,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-005,,,Stainless Steel,168
MT-BOTT-0056,Signature Filtered Bottle,"The Signature Filtered Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0056,/mock-catalog/images/meridian-travel/bottles-1.png,,in_stock,38.82 USD,,Meridian,,MT-BOTT-0056,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-006,,,Stainless Steel,176
MT-BOTT-0057,Everyday Filtered Bottle,"The Everyday Filtered Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0057,/mock-catalog/images/meridian-travel/bottles-2.png,,in_stock,22.52 USD,18.79 USD,Meridian,,MT-BOTT-0057,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-006,,,BPA-Free Plastic,249
MT-BOTT-0058,Luxe Filtered Bottle,"The Luxe Filtered Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0058,/mock-catalog/images/meridian-travel/bottles-3.png,,in_stock,26.01 USD,,Meridian,,MT-BOTT-0058,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-007,,,BPA-Free Plastic,122
MT-BOTT-0059,Terra Collapsible Bottle,"The Terra Collapsible Bottle from Meridian Travel Co., crafted in bpa-free plastic, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0059,/mock-catalog/images/meridian-travel/bottles-4.png,,in_stock,47.68 USD,,Meridian,,MT-BOTT-0059,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-007,,,BPA-Free Plastic,108
MT-BOTT-0060,Trail Collapsible Bottle,"The Trail Collapsible Bottle from Meridian Travel Co., crafted in stainless steel, keeps drinks cold for 24 hours on the go.",https://meridian-travel.example.com/products/mt-bott-0060,/mock-catalog/images/meridian-travel/bottles-5.png,,in_stock,26.66 USD,,Meridian Carry,,MT-BOTT-0060,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,MT-BOTT-GRP-008,,,Stainless Steel,31
MT-TUMB-0061,Premium Spill-Proof Tumbler,"The Premium Spill-Proof Tumbler from Meridian Travel Co., crafted in stainless steel, double-walled to keep drinks hot or cold for hours.",https://meridian-travel.example.com/products/mt-tumb-0061,/mock-catalog/images/meridian-travel/tumblers-1.png,,in_stock,40.03 USD,,Meridian Journey,,MT-TUMB-0061,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Tumblers,MT-TUMB-GRP-001,,,Stainless Steel,146
MT-TUMB-0062,Rugged Insulated Tumbler,"The Rugged Insulated Tumbler from Meridian Travel Co., crafted in stainless steel, double-walled to keep drinks hot or cold for hours.",https://meridian-travel.example.com/products/mt-tumb-0062,/mock-catalog/images/meridian-travel/tumblers-2.png,,in_stock,45.94 USD,41.44 USD,Meridian,,MT-TUMB-0062,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Tumblers,MT-TUMB-GRP-001,,,Stainless Steel,147
