id,title,description,link,brand,gtin,mpn,image_link,additional_image_link,video_link,model_3d_link,condition,google_product_category,product_category,age_group,material,length,width,height,weight,item_group_id,item_group_title,color,size,size_system,gender,availability,availability_date,expiration_date,inventory_not_tracked,inventory_quantity,price,sale_price,sale_price_effective_date,stripe_product_tax_code,tax_behavior,applicable_fees,shipping,free_shipping_threshold,delete
MT-CARR-0011,Premium Hardshell Carry-On – Forest Green,"The Premium Hardshell Carry-On from Meridian Travel Co., crafted in ballistic nylon, cabin-sized, durable, and built for frequent flyers. Shown in Forest Green.",https://meridian-travel.example.com/products/mt-carr-0011,Meridian,,MT-CARR-0011,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/carryons-1.png,,,,new,Luggage & Bags > Suitcases,Luggage > Carry-On,adult,Ballistic Nylon,8 in,6 in,4 in,0.91 lb,MT-CARR-GRP-006,Carry-On,Forest Green,,,unisex,in_stock,,,,224,141.49 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-CARR-0012,Terra Spinner Suitcase – Navy,"The Terra Spinner Suitcase from Meridian Travel Co., crafted in ballistic nylon, cabin-sized, durable, and built for frequent flyers. Shown in Navy.",https://meridian-travel.example.com/products/mt-carr-0012,Meridian Journey,,MT-CARR-0012,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/carryons-2.png,,,,new,Luggage & Bags > Suitcases,Luggage > Carry-On,adult,Ballistic Nylon,8 in,6 in,4 in,0.95 lb,MT-CARR-GRP-006,Carry-On,Navy,,,unisex,in_stock,,,,72,260.07 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-CARR-0013,Studio Spinner Suitcase – Forest Green,"The Studio Spinner Suitcase from Meridian Travel Co., crafted in polycarbonate, cabin-sized, durable, and built for frequent flyers. Shown in Forest Green.",https://meridian-travel.example.com/products/mt-carr-0013,Meridian Carry,,MT-CARR-0013,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/carryons-3.png,,,,new,Luggage & Bags > Suitcases,Luggage > Carry-On,adult,Polycarbonate,8 in,6 in,4 in,1.05 lb,MT-CARR-GRP-007,Carry-On,Forest Green,,,unisex,in_stock,,,,134,234.67 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-CARR-0014,Essential Spinner Suitcase – Burgundy,"The Essential Spinner Suitcase from Meridian Travel Co., crafted in ballistic nylon, cabin-sized, durable, and built for frequent flyers. Shown in Burgundy.",https://meridian-travel.example.com/products/mt-carr-0014,Meridian,,MT-CARR-0014,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/carryons-4.png,,,,new,Luggage & Bags > Suitcases,Luggage > Carry-On,adult,Ballistic Nylon,8 in,6 in,4 in,0.99 lb,MT-CARR-GRP-007,Carry-On,Burgundy,,,unisex,in_stock,,,,29,281.34 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-CARR-0015,Rugged Underseat Bag – Olive,"The Rugged Underseat Bag from Meridian Travel Co., crafted in ballistic nylon, cabin-sized, durable, and built for frequent flyers. Shown in Olive.",https://meridian-travel.example.com/products/mt-carr-0015,Meridian Carry,,MT-CARR-0015,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/carryons-5.png,,,,new,Luggage & Bags > Suitcases,Luggage > Carry-On,adult,Ballistic Nylon,8 in,6 in,4 in,0.95 lb,MT-CARR-GRP-008,Carry-On,Olive,,,unisex,in_stock,,,,174,313.30 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0016,Everyday Convertible Pack – Sky Blue,"The Everyday Convertible Pack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Sky Blue.",https://meridian-travel.example.com/products/mt-back-0016,Meridian,,MT-BACK-0016,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-1.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.5 lb,MT-BACK-GRP-001,Backpacks,Sky Blue,,,unisex,in_stock,,,,236,160.73 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0017,Studio Convertible Pack – Burgundy,"The Studio Convertible Pack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Burgundy.",https://meridian-travel.example.com/products/mt-back-0017,Meridian,,MT-BACK-0017,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-2.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.78 lb,MT-BACK-GRP-001,Backpacks,Burgundy,,,unisex,in_stock,,,,190,145.53 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0018,Essential Daypack – Forest Green,"The Essential Daypack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Forest Green.",https://meridian-travel.example.com/products/mt-back-0018,Meridian Carry,,MT-BACK-0018,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-3.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.76 lb,MT-BACK-GRP-002,Backpacks,Forest Green,,,unisex,in_stock,,,,225,163.73 USD,144.46 USD,2026-07-01/2026-12-31,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0019,Pro Travel Backpack – Olive,"The Pro Travel Backpack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Olive.",https://meridian-travel.example.com/products/mt-back-0019,Meridian Journey,,MT-BACK-0019,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-4.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.7 lb,MT-BACK-GRP-002,Backpacks,Olive,,,unisex,in_stock,,,,198,130.60 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0020,Modern Travel Backpack – Blush Pink,"The Modern Travel Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Blush Pink.",https://meridian-travel.example.com/products/mt-back-0020,Meridian,,MT-BACK-0020,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-5.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.7 lb,MT-BACK-GRP-003,Backpacks,Blush Pink,,,unisex,in_stock,,,,152,122.71 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0021,Urban Travel Backpack – Forest Green,"The Urban Travel Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Forest Green.",https://meridian-travel.example.com/products/mt-back-0021,Meridian Journey,,MT-BACK-0021,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-1.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.78 lb,MT-BACK-GRP-003,Backpacks,Forest Green,,,unisex,in_stock,,,,148,116.33 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0022,Signature Anti-Theft Backpack – Burgundy,"The Signature Anti-Theft Backpack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Burgundy.",https://meridian-travel.example.com/products/mt-back-0022,Meridian Journey,,MT-BACK-0022,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-2.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.55 lb,MT-BACK-GRP-004,Backpacks,Burgundy,,,unisex,in_stock,,,,22,168.10 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0023,Coastal Travel Backpack – Sky Blue,"The Coastal Travel Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Sky Blue.",https://meridian-travel.example.com/products/mt-back-0023,Meridian,,MT-BACK-0023,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-3.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.78 lb,MT-BACK-GRP-004,Backpacks,Sky Blue,,,unisex,in_stock,,,,33,127.41 USD,104.86 USD,2026-07-01/2026-12-31,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0024,Modern Convertible Pack – Sand,"The Modern Convertible Pack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Sand.",https://meridian-travel.example.com/products/mt-back-0024,Meridian Journey,,MT-BACK-0024,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-4.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.5 lb,MT-BACK-GRP-005,Backpacks,Sand,,,unisex,in_stock,,,,85,77.75 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0025,Essential Convertible Pack – Black,"The Essential Convertible Pack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Black.",https://meridian-travel.example.com/products/mt-back-0025,Meridian Carry,,MT-BACK-0025,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-5.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.78 lb,MT-BACK-GRP-005,Backpacks,Black,,,unisex,in_stock,,,,62,187.61 USD,154.78 USD,2026-07-01/2026-12-31,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0026,Alpine Daypack – Black,"The Alpine Daypack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Black.",https://meridian-travel.example.com/products/mt-back-0026,Meridian Journey,,MT-BACK-0026,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-1.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.34 lb,MT-BACK-GRP-006,Backpacks,Black,,,unisex,in_stock,,,,28,169.46 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0027,Luxe Travel Backpack – Blush Pink,"The Luxe Travel Backpack from Meridian Travel Co., crafted in recycled nylon, organized, durable, and ready for the daily commute. Shown in Blush Pink.",https://meridian-travel.example.com/products/mt-back-0027,Meridian Carry,,MT-BACK-0027,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-2.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Recycled Nylon,20 in,13 in,8 in,2.42 lb,MT-BACK-GRP-006,Backpacks,Blush Pink,,,unisex,in_stock,,,,150,144.83 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0028,Everyday Travel Backpack – Cream,"The Everyday Travel Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Cream.",https://meridian-travel.example.com/products/mt-back-0028,Meridian Journey,,MT-BACK-0028,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-3.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.55 lb,MT-BACK-GRP-007,Backpacks,Cream,,,unisex,in_stock,,,,222,164.94 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0029,Premium Anti-Theft Backpack – Blush Pink,"The Premium Anti-Theft Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Blush Pink.",https://meridian-travel.example.com/products/mt-back-0029,Meridian,,MT-BACK-0029,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-4.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.39 lb,MT-BACK-GRP-007,Backpacks,Blush Pink,,,unisex,in_stock,,,,33,131.03 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-BACK-0030,Coastal Anti-Theft Backpack – Forest Green,"The Coastal Anti-Theft Backpack from Meridian Travel Co., crafted in waxed canvas, organized, durable, and ready for the daily commute. Shown in Forest Green.",https://meridian-travel.example.com/products/mt-back-0030,Meridian Carry,,MT-BACK-0030,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/backpacks-5.png,,,,new,Luggage & Bags > Backpacks,Bags > Backpacks,adult,Waxed Canvas,20 in,13 in,8 in,2.34 lb,MT-BACK-GRP-008,Backpacks,Forest Green,,,unisex,in_stock,,,,210,137.87 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0031,Alpine Toiletry Roll – Blush Pink,"The Alpine Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Blush Pink.",https://meridian-travel.example.com/products/mt-pack-0031,Meridian,,MT-PACK-0031,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-1.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,1.01 lb,MT-PACK-GRP-001,Packing Cubes,Blush Pink,,,unisex,in_stock,,,,134,23.67 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0032,Modern Compression Cubes – Sand,"The Modern Compression Cubes from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Sand.",https://meridian-travel.example.com/products/mt-pack-0032,Meridian Carry,,MT-PACK-0032,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-2.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,0.91 lb,MT-PACK-GRP-001,Packing Cubes,Sand,,,unisex,in_stock,,,,135,46.62 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0033,Trail Compression Cubes – Sky Blue,"The Trail Compression Cubes from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Sky Blue.",https://meridian-travel.example.com/products/mt-pack-0033,Meridian Journey,,MT-PACK-0033,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-3.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,1.01 lb,MT-PACK-GRP-002,Packing Cubes,Sky Blue,,,unisex,in_stock,,,,216,35.57 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0034,Urban Toiletry Roll – Forest Green,"The Urban Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Forest Green.",https://meridian-travel.example.com/products/mt-pack-0034,Meridian Journey,,MT-PACK-0034,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-4.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,0.97 lb,MT-PACK-GRP-002,Packing Cubes,Forest Green,,,unisex,in_stock,,,,115,47.37 USD,42.51 USD,2026-07-01/2026-12-31,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0035,Classic Toiletry Roll – Terracotta,"The Classic Toiletry Roll from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Terracotta.",https://meridian-travel.example.com/products/mt-pack-0035,Meridian Journey,,MT-PACK-0035,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-5.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,0.94 lb,MT-PACK-GRP-003,Packing Cubes,Terracotta,,,unisex,in_stock,,,,122,15.22 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0036,Rugged Packing Cube Set – Sand,"The Rugged Packing Cube Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Sand.",https://meridian-travel.example.com/products/mt-pack-0036,Meridian Carry,,MT-PACK-0036,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-1.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,1.01 lb,MT-PACK-GRP-003,Packing Cubes,Sand,,,unisex,in_stock,,,,143,42.28 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
MT-PACK-0037,Alpine Shoe Bag Set – Olive,"The Alpine Shoe Bag Set from Meridian Travel Co., crafted in ripstop nylon, keeps your bag tidy with everything easy to find. Shown in Olive.",https://meridian-travel.example.com/products/mt-pack-0037,Meridian,,MT-PACK-0037,https://livgpt.vercel.app/mock-catalog/images/meridian-travel/packing-2.png,,,,new,Luggage & Bags > Travel Accessories,Travel > Packing Cubes,adult,Ripstop Nylon,8 in,6 in,4 in,1.07 lb,MT-PACK-GRP-004,Packing Cubes,Olive,,,unisex,in_stock,,,,174,45.19 USD,,,txcd_99999999,exclusive,,"US:ALL:Standard:3-5:0.00 USD,US:ALL:Expedited:1-2:9.99 USD",US:ALL:Standard:50.00 USD,
