id,title,description,link,image_link,additional_image_link,availability,price,sale_price,brand,gtin,mpn,condition,google_product_category,product_type,item_group_id,color,size,material,quantity
SO-BOTT-0011,Luxe Wide-Mouth Bottle,"The Luxe Wide-Mouth Bottle from Summit Outdoors, crafted in stainless steel, leak-proof and built for long days outside.",https://summit-outdoors.example.com/products/so-bott-0011,/mock-catalog/images/summit-outdoors/bottles-2.png,,in_stock,50.94 USD,,Summit Trail,,SO-BOTT-0011,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,SO-BOTT-GRP-006,,,Stainless Steel,83
SO-BOTT-0012,Essential Insulated Bottle,"The Essential Insulated Bottle from Summit Outdoors, crafted in bpa-free plastic, leak-proof and built for long days outside.",https://summit-outdoors.example.com/products/so-bott-0012,/mock-catalog/images/summit-outdoors/bottles-3.png,,in_stock,25.69 USD,,Summit,,SO-BOTT-0012,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,SO-BOTT-GRP-006,,,BPA-Free Plastic,238
SO-BOTT-0013,Urban Insulated Bottle,"The Urban Insulated Bottle from Summit Outdoors, crafted in bpa-free plastic, leak-proof and built for long days outside.",https://summit-outdoors.example.com/products/so-bott-0013,/mock-catalog/images/summit-outdoors/bottles-1.png,,in_stock,33.51 USD,,Summit,,SO-BOTT-0013,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,SO-BOTT-GRP-007,,,BPA-Free Plastic,211
SO-BOTT-0014,Alpine Hydration Flask,"The Alpine Hydration Flask from Summit Outdoors, crafted in bpa-free plastic, leak-proof and built for long days outside.",https://summit-outdoors.example.com/products/so-bott-0014,/mock-catalog/images/summit-outdoors/bottles-2.png,,in_stock,34.53 USD,30.83 USD,Summit,,SO-BOTT-0014,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,SO-BOTT-GRP-007,,,BPA-Free Plastic,39
SO-BOTT-0015,Everyday Hydration Flask,"The Everyday Hydration Flask from Summit Outdoors, crafted in stainless steel, leak-proof and built for long days outside.",https://summit-outdoors.example.com/products/so-bott-0015,/mock-catalog/images/summit-outdoors/bottles-3.png,,in_stock,30.04 USD,,Summit Trail,,SO-BOTT-0015,new,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,Drinkware > Water Bottles,SO-BOTT-GRP-008,,,Stainless Steel,221
SO-BACK-0016,Featherlight Hydration Pack,"The Featherlight Hydration Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0016,/mock-catalog/images/summit-outdoors/backpacks-1.png,,in_stock,183.35 USD,,Summit,,SO-BACK-0016,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-001,,,Ripstop Nylon,164
SO-BACK-0017,Coastal Hiking Daypack,"The Coastal Hiking Daypack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0017,/mock-catalog/images/summit-outdoors/backpacks-2.png,,in_stock,205.45 USD,,Summit,,SO-BACK-0017,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-001,,,Ripstop Nylon,219
SO-BACK-0018,Studio Summit Backpack,"The Studio Summit Backpack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0018,/mock-catalog/images/summit-outdoors/backpacks-3.png,,in_stock,156.50 USD,,Summit,,SO-BACK-0018,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-002,,,Ripstop Nylon,151
SO-BACK-0019,Rugged Summit Backpack,"The Rugged Summit Backpack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0019,/mock-catalog/images/summit-outdoors/backpacks-1.png,,in_stock,94.13 USD,,Summit Peak,,SO-BACK-0019,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-002,,,Ripstop Nylon,165
SO-BACK-0020,Featherlight Summit Backpack,"The Featherlight Summit Backpack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0020,/mock-catalog/images/summit-outdoors/backpacks-2.png,,in_stock,135.00 USD,114.22 USD,Summit Peak,,SO-BACK-0020,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-003,,,Ripstop Nylon,236
SO-BACK-0021,Trail Hydration Pack,"The Trail Hydration Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0021,/mock-catalog/images/summit-outdoors/backpacks-3.png,,in_stock,83.63 USD,72.57 USD,Summit Peak,,SO-BACK-0021,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-003,,,Ripstop Nylon,245
SO-BACK-0022,Pro Travel Pack,"The Pro Travel Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0022,/mock-catalog/images/summit-outdoors/backpacks-1.png,,in_stock,149.71 USD,123.57 USD,Summit Trail,,SO-BACK-0022,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-004,,,Ripstop Nylon,138
SO-BACK-0023,Essential Hiking Daypack,"The Essential Hiking Daypack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0023,/mock-catalog/images/summit-outdoors/backpacks-2.png,,in_stock,188.04 USD,,Summit Peak,,SO-BACK-0023,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-004,,,Ripstop Nylon,72
SO-BACK-0024,Coastal Hydration Pack,"The Coastal Hydration Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0024,/mock-catalog/images/summit-outdoors/backpacks-3.png,,in_stock,158.32 USD,,Summit Trail,,SO-BACK-0024,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-005,,,Ripstop Nylon,128
SO-BACK-0025,Modern Travel Pack,"The Modern Travel Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0025,/mock-catalog/images/summit-outdoors/backpacks-1.png,,in_stock,199.37 USD,,Summit Peak,,SO-BACK-0025,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-005,,,Ripstop Nylon,104
SO-BACK-0026,Rugged Hiking Daypack,"The Rugged Hiking Daypack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0026,/mock-catalog/images/summit-outdoors/backpacks-2.png,,out_of_stock,68.60 USD,,Summit Peak,,SO-BACK-0026,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-006,,,Ripstop Nylon,69
SO-BACK-0027,Aero Hydration Pack,"The Aero Hydration Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0027,/mock-catalog/images/summit-outdoors/backpacks-3.png,,in_stock,119.36 USD,,Summit Trail,,SO-BACK-0027,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-006,,,Ripstop Nylon,17
SO-BACK-0028,Essential Summit Backpack,"The Essential Summit Backpack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0028,/mock-catalog/images/summit-outdoors/backpacks-1.png,,in_stock,152.91 USD,,Summit,,SO-BACK-0028,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-007,,,Ripstop Nylon,32
SO-BACK-0029,Rugged Hydration Pack,"The Rugged Hydration Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0029,/mock-catalog/images/summit-outdoors/backpacks-2.png,,in_stock,155.10 USD,,Summit,,SO-BACK-0029,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-007,,,Ripstop Nylon,120
SO-BACK-0030,Luxe Travel Pack,"The Luxe Travel Pack from Summit Outdoors, crafted in ripstop nylon, comfortable load-carry for the trail or travel.",https://summit-outdoors.example.com/products/so-back-0030,/mock-catalog/images/summit-outdoors/backpacks-3.png,,in_stock,175.82 USD,,Summit,,SO-BACK-0030,new,Luggage & Bags > Backpacks,Bags > Daypacks,SO-BACK-GRP-008,,,Ripstop Nylon,187
SO-ACTI-0031,Terra Base Layer Top,"The Terra Base Layer Top from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0031,/mock-catalog/images/summit-outdoors/activewear-1.png,,in_stock,116.22 USD,,Summit,,SO-ACTI-0031,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-001,,S,Recycled Poly,52
SO-ACTI-0032,Nova Merino Tee,"The Nova Merino Tee from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0032,/mock-catalog/images/summit-outdoors/activewear-2.png,,in_stock,37.78 USD,34.44 USD,Summit,,SO-ACTI-0032,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-001,,L,Recycled Poly,75
SO-ACTI-0033,Heritage Trail Shorts,"The Heritage Trail Shorts from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0033,/mock-catalog/images/summit-outdoors/activewear-3.png,,in_stock,60.16 USD,,Summit Peak,,SO-ACTI-0033,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-002,,L,Recycled Poly,221
SO-ACTI-0034,Trail Base Layer Top,"The Trail Base Layer Top from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0034,/mock-catalog/images/summit-outdoors/activewear-1.png,,in_stock,29.96 USD,,Summit,,SO-ACTI-0034,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-002,,S,Recycled Poly,13
SO-ACTI-0035,Classic Merino Tee,"The Classic Merino Tee from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0035,/mock-catalog/images/summit-outdoors/activewear-2.png,,in_stock,96.94 USD,,Summit,,SO-ACTI-0035,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-003,,M,Merino Wool,176
SO-ACTI-0036,Pro Trail Shorts,"The Pro Trail Shorts from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0036,/mock-catalog/images/summit-outdoors/activewear-3.png,,in_stock,86.77 USD,66.16 USD,Summit Peak,,SO-ACTI-0036,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-003,,XS,Merino Wool,239
SO-ACTI-0037,Studio Base Layer Top,"The Studio Base Layer Top from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0037,/mock-catalog/images/summit-outdoors/activewear-1.png,,in_stock,101.78 USD,,Summit Trail,,SO-ACTI-0037,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-004,,XL,Recycled Poly,37
SO-ACTI-0038,Trail Trail Shorts,"The Trail Trail Shorts from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0038,/mock-catalog/images/summit-outdoors/activewear-2.png,,in_stock,117.40 USD,,Summit,,SO-ACTI-0038,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-004,,M,Recycled Poly,141
SO-ACTI-0039,Featherlight Trail Shorts,"The Featherlight Trail Shorts from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0039,/mock-catalog/images/summit-outdoors/activewear-3.png,,in_stock,38.60 USD,32.94 USD,Summit,,SO-ACTI-0039,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-005,,M,Merino Wool,70
SO-ACTI-0040,Aero Base Layer Top,"The Aero Base Layer Top from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0040,/mock-catalog/images/summit-outdoors/activewear-1.png,,in_stock,79.98 USD,,Summit Peak,,SO-ACTI-0040,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-005,,S,Merino Wool,58
SO-ACTI-0041,Coastal Merino Tee,"The Coastal Merino Tee from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0041,/mock-catalog/images/summit-outdoors/activewear-2.png,,in_stock,100.32 USD,,Summit Peak,,SO-ACTI-0041,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-006,,XS,Merino Wool,103
SO-ACTI-0042,Minimalist Base Layer Top,"The Minimalist Base Layer Top from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0042,/mock-catalog/images/summit-outdoors/activewear-3.png,,in_stock,36.01 USD,,Summit Peak,,SO-ACTI-0042,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-006,,XXL,Merino Wool,152
SO-ACTI-0043,Essential Base Layer Top,"The Essential Base Layer Top from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0043,/mock-catalog/images/summit-outdoors/activewear-1.png,,in_stock,69.81 USD,56.09 USD,Summit Peak,,SO-ACTI-0043,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-007,,S,Merino Wool,233
SO-ACTI-0044,Rugged Insulated Vest,"The Rugged Insulated Vest from Summit Outdoors, crafted in recycled poly, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0044,/mock-catalog/images/summit-outdoors/activewear-2.png,,in_stock,70.27 USD,,Summit Trail,,SO-ACTI-0044,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-007,,M,Recycled Poly,173
SO-ACTI-0045,Nova Base Layer Top,"The Nova Base Layer Top from Summit Outdoors, crafted in merino wool, temperature-regulating comfort mile after mile.",https://summit-outdoors.example.com/products/so-acti-0045,/mock-catalog/images/summit-outdoors/activewear-3.png,,in_stock,108.24 USD,,Summit,,SO-ACTI-0045,new,Apparel & Accessories > Clothing > Activewear,Apparel > Activewear,SO-ACTI-GRP-008,,M,Merino Wool,230
SO-EARB-0046,Premium Secure-Fit Buds,"The Premium Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0046,/mock-catalog/images/summit-outdoors/earbuds-1.png,,in_stock,75.21 USD,58.66 USD,Summit Peak,,SO-EARB-0046,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-001,,,Sweatproof Polymer,112
SO-EARB-0047,Classic Secure-Fit Buds,"The Classic Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0047,/mock-catalog/images/summit-outdoors/earbuds-2.png,,in_stock,73.44 USD,,Summit Peak,,SO-EARB-0047,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-001,,,Sweatproof Polymer,52
SO-EARB-0048,Classic Sport Earbuds,"The Classic Sport Earbuds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0048,/mock-catalog/images/summit-outdoors/earbuds-3.png,,in_stock,67.61 USD,,Summit,,SO-EARB-0048,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-002,,,Sweatproof Polymer,34
SO-EARB-0049,Pro Secure-Fit Buds,"The Pro Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0049,/mock-catalog/images/summit-outdoors/earbuds-1.png,,in_stock,59.31 USD,,Summit,,SO-EARB-0049,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-002,,,Sweatproof Polymer,52
SO-EARB-0050,Pro Bone-Conduction Headset,"The Pro Bone-Conduction Headset from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0050,/mock-catalog/images/summit-outdoors/earbuds-2.png,,in_stock,93.03 USD,,Summit Trail,,SO-EARB-0050,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-003,,,Sweatproof Polymer,7
SO-EARB-0051,Aero Sport Earbuds,"The Aero Sport Earbuds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0051,/mock-catalog/images/summit-outdoors/earbuds-3.png,,in_stock,139.48 USD,104.69 USD,Summit Peak,,SO-EARB-0051,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-003,,,Sweatproof Polymer,39
SO-EARB-0052,Studio Bone-Conduction Headset,"The Studio Bone-Conduction Headset from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0052,/mock-catalog/images/summit-outdoors/earbuds-1.png,,in_stock,86.67 USD,,Summit Peak,,SO-EARB-0052,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-004,,,Sweatproof Polymer,37
SO-EARB-0053,Signature Secure-Fit Buds,"The Signature Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0053,/mock-catalog/images/summit-outdoors/earbuds-2.png,,in_stock,50.07 USD,,Summit Trail,,SO-EARB-0053,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-004,,,Sweatproof Polymer,218
SO-EARB-0054,Everyday Sport Earbuds,"The Everyday Sport Earbuds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0054,/mock-catalog/images/summit-outdoors/earbuds-3.png,,in_stock,162.64 USD,135.99 USD,Summit Trail,,SO-EARB-0054,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-005,,,Sweatproof Polymer,107
SO-EARB-0055,Premium Sport Earbuds,"The Premium Sport Earbuds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0055,/mock-catalog/images/summit-outdoors/earbuds-1.png,,in_stock,85.30 USD,,Summit Trail,,SO-EARB-0055,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-005,,,Sweatproof Polymer,118
SO-EARB-0056,Terra Bone-Conduction Headset,"The Terra Bone-Conduction Headset from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0056,/mock-catalog/images/summit-outdoors/earbuds-2.png,,in_stock,175.93 USD,,Summit Trail,,SO-EARB-0056,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-006,,,Sweatproof Polymer,152
SO-EARB-0057,Coastal Secure-Fit Buds,"The Coastal Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0057,/mock-catalog/images/summit-outdoors/earbuds-3.png,,in_stock,67.32 USD,52.45 USD,Summit,,SO-EARB-0057,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-006,,,Sweatproof Polymer,137
SO-EARB-0058,Heritage Secure-Fit Buds,"The Heritage Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0058,/mock-catalog/images/summit-outdoors/earbuds-1.png,,in_stock,141.22 USD,,Summit Peak,,SO-EARB-0058,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-007,,,Sweatproof Polymer,236
SO-EARB-0059,Studio Secure-Fit Buds,"The Studio Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0059,/mock-catalog/images/summit-outdoors/earbuds-2.png,,in_stock,65.91 USD,,Summit Trail,,SO-EARB-0059,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-007,,,Sweatproof Polymer,182
SO-EARB-0060,Featherlight Secure-Fit Buds,"The Featherlight Secure-Fit Buds from Summit Outdoors, crafted in sweatproof polymer, secure, sweatproof sound that stays put.",https://summit-outdoors.example.com/products/so-earb-0060,/mock-catalog/images/summit-outdoors/earbuds-3.png,,in_stock,117.28 USD,,Summit Trail,,SO-EARB-0060,new,Electronics > Audio > Audio Components > Headphones,Audio > Sport Earbuds,SO-EARB-GRP-008,,,Sweatproof Polymer,72
SO-SUNG-0061,Signature Sport Shield Sunglasses,"The Signature Sport Shield Sunglasses from Summit Outdoors, crafted in polycarbonate, with polarized, impact-resistant lenses for the trail.",https://summit-outdoors.example.com/products/so-sung-0061,/mock-catalog/images/summit-outdoors/sunglasses-1.png,,in_stock,99.47 USD,,Summit Trail,,SO-SUNG-0061,new,Apparel & Accessories > Clothing Accessories > Sunglasses,Accessories > Eyewear > Sunglasses,SO-SUNG-GRP-001,,,Polycarbonate,106
SO-SUNG-0062,Pro Trail Sunglasses,"The Pro Trail Sunglasses from Summit Outdoors, crafted in polycarbonate, with polarized, impact-resistant lenses for the trail.",https://summit-outdoors.example.com/products/so-sung-0062,/mock-catalog/images/summit-outdoors/sunglasses-2.png,,in_stock,160.34 USD,,Summit Peak,,SO-SUNG-0062,new,Apparel & Accessories > Clothing Accessories > Sunglasses,Accessories > Eyewear > Sunglasses,SO-SUNG-GRP-001,,,Polycarbonate,31
